request_id,request_time,service_type,client_lat,client_lon
R13873,2025-02-04 15:54:00,Fridge repair,22.068354523661117,91.78685332992798
R16850,2025-02-04 16:24:33,TV repair,31.638641058373537,79.30314844946241
R25663,2025-02-04 16:55:47,TV repair,9.483999499011986,68.0689170245417
R31682,2025-02-04 17:14:23,Fridge repair,17.04519026273309,78.48316975487181
R26305,2025-02-04 17:36:18,Fridge installation,22.077714623914787,79.07024199520576
R10576,2025-02-04 17:40:43,TV repair,16.354503110729063,79.55093197369305
R44509,2025-02-04 18:06:17,TV repair,16.325319575604155,90.75664368525909
R7305,2025-02-04 18:08:00,Fridge installation,10.137508138556166,78.30197701559358
R12898,2025-02-04 18:25:51,TV repair,33.32310019402645,70.85189890598502
R25102,2025-02-04 19:05:49,Fridge installation,16.241289733152872,92.77741732245761
R49902,2025-02-04 19:37:30,TV repair,18.200604398147192,73.01365949652329
R19614,2025-02-04 19:45:23,Fridge repair,24.161449733470953,92.86012640561214
R36920,2025-02-04 20:26:38,Fridge repair,24.498331838324734,83.540455645265
R39867,2025-02-04 21:19:30,Fridge installation,26.656452744798013,81.95510518274634
R44320,2025-02-04 22:40:29,Fridge installation,12.41113845340238,69.24526764366294
R10490,2025-02-04 22:52:24,TV repair,35.81297343736906,70.96981720959702
R48182,2025-02-04 23:09:10,Fridge installation,32.191577217805374,95.36104327448264
R21055,2025-02-04 23:52:23,TV repair,31.29674026678562,90.67017067059392
R6025,2025-02-04 23:53:24,Fridge repair,33.81834817441883,77.34266668202123
R18811,2025-02-05 00:08:44,TV repair,27.89968465850586,75.95897485740736
R49586,2025-02-05 00:37:38,TV installation,31.2172792210106,71.38478211668755
R29660,2025-02-05 00:47:34,TV repair,12.074632281776427,83.82373075823241
R7292,2025-02-05 00:53:43,Fridge repair,29.711510888982176,83.54509182597893
R40696,2025-02-05 01:03:30,TV installation,14.886744406810632,96.97330674507259
R24527,2025-02-05 01:12:32,TV installation,11.975306746381456,83.34197055834446
R5570,2025-02-05 01:16:40,Fridge repair,10.273934747107004,68.8453435766861
R8209,2025-02-05 01:21:53,Fridge installation,8.5413770914808,84.24156542043428
R20361,2025-02-05 01:25:30,Fridge installation,11.418643034051225,90.8166529295691
R20619,2025-02-05 02:07:46,Fridge installation,28.357023309454014,87.74141924491062
R10978,2025-02-05 02:20:17,TV installation,34.76566443016917,81.03113218022636
R44343,2025-02-05 03:06:04,TV installation,33.03137163922804,88.26520776127427
R25363,2025-02-05 03:16:00,Fridge repair,30.677766268934455,72.8750816339763
R45040,2025-02-05 04:05:42,TV installation,31.456448306706637,82.71141673259683
R27761,2025-02-05 04:14:12,Fridge installation,30.5253742593738,94.81591278113993
R11960,2025-02-05 04:43:45,TV installation,30.97088419277486,75.00778224789758
R19497,2025-02-05 04:51:38,TV repair,16.388172094138163,79.2039210661202
R30614,2025-02-05 05:21:28,TV repair,28.29688735147999,94.74788313845835
R13088,2025-02-05 05:24:56,Fridge repair,17.64641107254849,85.72919546408642
R6370,2025-02-05 05:43:02,Fridge repair,10.409810192239744,82.33269109499699
R15256,2025-02-05 09:04:02,TV installation,28.140811619978425,90.6181771226267
R46371,2025-02-05 09:09:38,Fridge installation,31.954533176286382,84.5150641660265
R17778,2025-02-05 09:10:47,TV installation,9.04328464328152,94.84768732164719
R9764,2025-02-05 09:11:18,TV repair,16.36786045950156,72.21806601102118
R8004,2025-02-05 09:32:48,TV repair,19.805064824854263,95.51757361365205
R16116,2025-02-05 09:43:58,TV installation,18.294702756425202,89.98130492072306
R22259,2025-02-05 10:03:50,TV repair,27.57641747521679,87.7425220422703
R37553,2025-02-05 10:29:34,TV repair,10.731635919709973,80.26310927130959
R2396,2025-02-05 10:49:05,TV repair,15.535390691464661,69.51326481253241
R31323,2025-02-05 11:08:03,TV repair,16.132613019824397,82.81302128661366
R46987,2025-02-05 11:20:29,TV repair,12.568103941015305,74.89767423151234
R34005,2025-02-05 11:26:57,TV repair,22.532779162867104,89.09012371001437
R34768,2025-02-05 11:34:40,TV installation,34.95116798750911,74.66036313727909
R5879,2025-02-05 12:23:47,Fridge installation,21.353369290486604,69.04875183483136
R46928,2025-02-05 12:37:57,Fridge installation,12.300630349621576,92.62270332803584
R2622,2025-02-05 13:02:56,TV repair,10.449880751863002,89.58869298199073
R49832,2025-02-05 13:20:36,TV repair,35.1213251324144,78.49724518765386
R38322,2025-02-05 13:28:34,Fridge installation,36.51731851711934,71.48701747095124
R25967,2025-02-05 13:31:41,TV repair,24.385381320170264,75.6814016695622
R5025,2025-02-05 13:48:39,Fridge installation,8.406188545605882,92.46341200142234
R42369,2025-02-05 13:56:27,Fridge repair,15.30401865828533,86.23014772325251
R6629,2025-02-05 14:00:36,Fridge installation,34.02393728102425,88.95479697753254
R47690,2025-02-05 14:12:06,TV installation,33.07930803811613,91.3398609777027
R42264,2025-02-05 14:21:41,TV installation,17.51039412680737,82.52095600710574
R9307,2025-02-05 16:01:45,TV installation,14.987546709209125,87.76622924447575
R35950,2025-02-05 16:06:22,TV installation,11.983033321564731,77.36188402334905
R42716,2025-02-05 16:12:24,Fridge installation,17.8967619710702,87.34435024951492
R13386,2025-02-05 17:11:59,Fridge repair,11.620091205167776,84.94815906637363
R25687,2025-02-05 17:29:53,TV repair,14.330009957600119,77.59927375260773
R10945,2025-02-05 18:26:15,Fridge installation,18.666075985284742,85.56479917034679
R35261,2025-02-05 18:33:35,TV repair,18.683271348669344,91.4953372254206
R19203,2025-02-05 18:36:14,Fridge installation,28.02834719627882,82.38617601613628
R49390,2025-02-05 19:07:33,Fridge repair,23.82803932404199,96.80908422893
R8265,2025-02-05 19:12:16,Fridge repair,15.667098319674768,68.07204952471767
R26989,2025-02-05 19:51:23,Fridge installation,12.11568769085495,93.93422069773096
R48426,2025-02-05 19:58:09,TV repair,25.14670202540546,95.00864415269952
R8762,2025-02-05 20:05:20,Fridge repair,10.878699939749332,88.33685392421502
R16925,2025-02-05 20:17:07,TV installation,24.379475282399437,73.17911559052622
R36759,2025-02-05 21:17:23,Fridge repair,21.814903151198948,81.149145757781
R5241,2025-02-05 21:29:45,Fridge installation,18.804875772472574,74.1346513907912
R16886,2025-02-05 22:25:19,Fridge repair,24.801239827071793,89.77328800689702
R14839,2025-02-05 22:36:14,Fridge installation,26.531063211978587,79.30539714003967
R49098,2025-02-05 23:20:48,Fridge installation,10.246155040609805,71.47841864510782
R19027,2025-02-05 23:25:40,TV repair,31.651162135901654,70.00809519036751
R12039,2025-02-05 23:43:51,Fridge repair,34.66873454807374,82.74257270728309
R5558,2025-02-06 00:24:58,TV repair,27.338734877026464,69.37011919111083
R7650,2025-02-06 00:29:14,Fridge repair,27.589605627800495,74.64550969480324
R19633,2025-02-06 01:49:37,Fridge repair,32.03757218677651,69.08278092935097
R806,2025-02-06 02:06:03,Fridge installation,31.661800890538036,84.24558724371924
R25175,2025-02-06 02:46:39,Fridge repair,18.615600141962446,72.21604498022197
R24281,2025-02-06 02:59:45,Fridge repair,19.93286242754134,80.45300166442644
R41675,2025-02-06 03:01:58,TV installation,13.476711825746715,93.1469150846089
R35871,2025-02-06 03:05:26,Fridge installation,30.68889550851995,68.94257142850846
R29554,2025-02-06 03:09:08,TV repair,10.416312844046475,87.56523456114337
R5633,2025-02-06 03:56:47,Fridge repair,34.9165617699434,83.5710230492305
R26536,2025-02-06 04:18:04,Fridge installation,34.61217808251604,73.97619328108682
R48039,2025-02-06 04:26:52,TV installation,14.082166032410086,83.79019959822321
R18381,2025-02-06 04:37:05,TV repair,8.46647486668658,94.84377498112065
R36070,2025-02-06 04:47:26,Fridge repair,9.467254032723762,76.47199404528581
R27174,2025-02-06 04:54:29,Fridge repair,24.032482989441753,76.73709928344852
R43542,2025-02-06 05:46:05,TV installation,32.5174795069546,68.76552477053507
R36830,2025-02-06 06:01:37,TV installation,26.624335402884896,77.0010372891888
R20815,2025-02-06 06:14:42,TV installation,36.56177630106633,91.71709142567
R1536,2025-02-06 07:22:56,TV installation,27.307897269928326,80.26978947470617
R22898,2025-02-06 07:58:53,Fridge repair,10.685721048448345,83.7092464972223
R41891,2025-02-06 08:02:23,TV installation,33.04779169930148,72.91308049498056
R25487,2025-02-06 08:06:03,Fridge repair,15.705482335824252,69.90895461496032
R43557,2025-02-06 08:27:06,Fridge installation,15.500395681800654,95.05379701721508
R22656,2025-02-06 09:23:18,TV installation,24.422710913195495,78.82078547852822
R15633,2025-02-06 09:40:37,TV installation,23.003107070797284,76.30299397457489
R3452,2025-02-06 10:02:12,Fridge installation,11.163231598990846,85.23354320207088
R45789,2025-02-06 10:13:36,TV installation,18.51795547479589,90.53831297276236
R20497,2025-02-06 10:27:52,TV repair,25.366038701722307,84.28216302895228
R33055,2025-02-06 10:39:39,TV repair,30.07498072098912,93.81514768750658
R19094,2025-02-06 12:16:01,Fridge installation,33.68969663388087,88.03656330542913
R116,2025-02-06 12:25:28,TV repair,14.016311814292795,82.96058143156046
R11911,2025-02-06 12:44:31,Fridge installation,24.85134830485393,70.30215647225812
R1961,2025-02-06 13:23:25,TV installation,31.50584721543743,75.76977452571896
R36972,2025-02-06 13:29:15,TV repair,25.343202564002638,74.31148020704944
R12293,2025-02-06 13:29:54,TV repair,27.780076708795345,93.48871720025353
R4278,2025-02-06 14:02:58,TV repair,20.34756736532063,93.46750237274665
R16740,2025-02-06 14:33:00,Fridge repair,36.52137282421531,81.57187543654945
R47438,2025-02-06 14:37:39,TV installation,35.82487011012029,82.9078499221817
R31044,2025-02-06 14:56:54,TV repair,8.33071001254402,85.99068406374217
R19328,2025-02-06 16:16:39,TV installation,12.548343486362572,93.88698170482505
R29713,2025-02-06 16:29:57,Fridge repair,13.717278506781298,89.28390530979331
R10593,2025-02-06 16:47:45,TV repair,33.32081838963444,77.38635229274321
R35359,2025-02-06 16:50:14,TV installation,26.79873095127268,72.38006563150678
R45623,2025-02-06 17:22:35,TV repair,12.70577805103393,70.19892947630257
R2257,2025-02-06 19:51:07,Fridge installation,9.63507120737023,73.4061929269982
R45338,2025-02-06 20:18:19,Fridge repair,33.95304657999942,72.08307157986995
R9638,2025-02-06 20:28:08,TV repair,20.785160862126524,90.58531180747671
R26514,2025-02-06 21:09:50,Fridge installation,13.749323825482549,84.46307768136887
R18390,2025-02-06 21:15:36,TV installation,24.602171073679816,73.17116350768639
R36602,2025-02-06 22:14:17,Fridge repair,29.875613136557995,71.07875413018438
R12265,2025-02-06 22:23:12,TV installation,23.531681554163537,77.54054369958203
R393,2025-02-06 22:26:15,Fridge installation,36.7596791360113,74.85947009013444
R48145,2025-02-06 22:46:40,TV installation,22.02242259048508,81.53226846057575
R20799,2025-02-06 23:22:20,Fridge repair,18.705161063951806,74.90833922544957
R27520,2025-02-06 23:44:16,TV installation,10.175116188591298,68.65309496399595
R44383,2025-02-07 00:11:04,Fridge installation,14.627559206515652,94.85354329615653
R14299,2025-02-07 00:29:18,Fridge installation,20.961313198824975,73.49207327166512
R10942,2025-02-07 00:39:30,Fridge repair,13.415079297847104,86.04079247625918
R15317,2025-02-07 00:47:17,TV repair,24.629663624662804,73.11206575255628
R9321,2025-02-07 00:50:54,Fridge installation,21.47114326082963,96.9944602299144
R23486,2025-02-07 00:55:04,Fridge installation,11.84524158274744,76.02269081365375
R46986,2025-02-07 01:13:53,TV installation,27.730017448454536,85.5688708356751
R2065,2025-02-07 01:38:57,Fridge repair,15.387900332887266,70.47071108047884
R40423,2025-02-07 02:01:28,Fridge repair,24.52036752083907,94.42549880104899
R4072,2025-02-07 02:37:44,Fridge repair,36.89999594331205,96.59916526018715
R14863,2025-02-07 03:50:30,Fridge repair,25.964452863200723,80.85069004835943
R22170,2025-02-07 03:57:55,Fridge repair,34.511921721875325,95.18011304295723
R39623,2025-02-07 04:22:06,Fridge repair,12.499023057357622,78.66119100454247
R16777,2025-02-07 04:47:10,Fridge repair,28.115590913395867,77.14523668510463
R21218,2025-02-07 05:50:15,TV repair,8.807051900629276,77.9070394338692
R29624,2025-02-07 06:03:54,Fridge installation,19.67642073014003,87.83501108707603
R16843,2025-02-07 06:12:23,TV installation,8.498759852329519,96.78411252053847
R48821,2025-02-07 06:33:29,Fridge installation,11.523859064679808,76.22541351007875
R44635,2025-02-07 07:23:35,Fridge installation,9.706398183714708,76.8719664266291
R27282,2025-02-07 07:28:12,TV installation,19.961208283853615,80.30910485295837
R11650,2025-02-07 08:47:40,Fridge installation,9.592724627498836,80.7054896756812
R29567,2025-02-07 08:51:28,TV repair,9.426621258983465,82.22531567528429
R44567,2025-02-07 09:07:43,TV repair,24.02434070333112,88.33144809148773
R1734,2025-02-07 09:11:07,TV repair,32.65669227099834,81.32660809558675
R21000,2025-02-07 09:36:24,Fridge repair,20.066635020492875,94.55673412635662
R19093,2025-02-07 09:36:46,Fridge installation,12.171771763397686,96.55736548230834
R34755,2025-02-07 09:40:05,TV repair,10.368678550322926,69.09089142343223
R26375,2025-02-07 09:41:10,TV repair,29.018493042814367,71.33260495367286
R10929,2025-02-07 09:56:57,TV installation,19.98950664358587,90.25309981407736
R18316,2025-02-07 10:09:53,Fridge installation,10.50410104888535,82.85841345036134
R9130,2025-02-07 10:22:23,TV installation,23.329923440979485,83.64536628037699
R24651,2025-02-07 10:34:08,TV installation,18.566668629145056,94.13632282823467
R30687,2025-02-07 10:47:51,Fridge repair,18.02669890557931,84.44552734494764
R39206,2025-02-07 11:00:39,TV installation,35.02345725233107,81.82876240701613
R5437,2025-02-07 11:34:14,Fridge repair,34.24578485197085,83.98393347441797
R46897,2025-02-07 12:06:23,TV installation,10.36571852353256,68.32327920484482
R41951,2025-02-07 12:09:59,TV repair,19.5946091203069,96.10940632439039
R31848,2025-02-07 13:00:52,TV installation,19.28618707356739,75.80670724240306
R10302,2025-02-07 13:05:15,TV installation,16.21946601029869,73.69524042273514
R631,2025-02-07 13:27:55,TV repair,23.810339005030848,96.61925555349337
R44698,2025-02-07 13:45:45,TV installation,24.90513159911351,85.69344262352367
R2176,2025-02-07 13:52:14,TV installation,20.853113215656556,93.35641926302604
R24309,2025-02-07 14:31:09,Fridge repair,12.510639774431386,88.46306737773155
R34450,2025-02-07 14:50:21,TV repair,29.032800780217656,82.00724731564692
R49035,2025-02-07 14:58:47,TV installation,19.95373172482152,78.50094787800313
R40739,2025-02-07 15:09:33,Fridge repair,18.667241602446012,88.99073278427754
R30056,2025-02-07 15:42:06,TV installation,33.933338702629634,80.32630763055732
R35416,2025-02-07 15:46:45,TV repair,18.271015765126478,79.7764737267471
R23971,2025-02-07 16:08:21,Fridge installation,29.61614306830621,87.81854055661182
R12270,2025-02-07 16:31:39,TV repair,27.675979761055913,90.60824101231158
R37489,2025-02-07 17:03:30,Fridge installation,21.681595762073783,93.56808948739652
R23106,2025-02-07 17:15:08,TV installation,29.103206629979425,93.60825312797677
R19665,2025-02-07 17:21:15,Fridge repair,10.56788574869363,86.55828115156999
R15745,2025-02-07 18:06:00,Fridge installation,20.064589107582385,86.68971882760653
R6969,2025-02-07 18:10:57,Fridge installation,23.655966766059844,75.93579645724769
R36175,2025-02-07 18:14:26,TV installation,24.24598926075396,89.33366424080016
R7503,2025-02-07 19:52:38,TV repair,17.28628973281888,88.83256234851456
R23001,2025-02-07 20:04:41,Fridge installation,15.073071375223293,95.89693577512553
R44484,2025-02-07 20:37:14,Fridge installation,25.164262137175314,73.39926906921632
R34488,2025-02-07 21:15:47,Fridge repair,36.164600810927254,89.55364481287069
R1809,2025-02-07 21:23:11,TV installation,34.478491322242945,75.6431594708136
R8761,2025-02-07 21:45:13,TV installation,24.133407780603402,95.39282833661466
R13353,2025-02-07 22:03:16,TV installation,16.40880551076398,95.18874439532541
R28319,2025-02-07 22:41:39,Fridge repair,27.442160468468707,81.87551979278463
R18816,2025-02-07 23:19:45,TV repair,17.29665957298934,93.51711135316432
R43226,2025-02-07 23:38:22,Fridge installation,10.496528857795761,86.12800517985785
R37690,2025-02-08 00:05:53,Fridge installation,10.47067967187047,92.81795902487461
R8894,2025-02-08 00:29:10,TV repair,24.118316266395304,90.48594121452388
R26628,2025-02-08 00:30:51,TV installation,26.970975471687034,84.44460381397981
R2961,2025-02-08 00:41:01,TV installation,23.9323414062257,90.59625732102714
R27164,2025-02-08 01:14:53,TV installation,20.55162604614284,70.64990023461401
R1739,2025-02-08 02:17:06,TV installation,36.663545196482346,93.45643127859148
R42357,2025-02-08 03:05:20,TV installation,22.683740439417637,89.22428342504095
R34312,2025-02-08 03:35:40,Fridge repair,19.578734763963126,91.70353847616266
R30852,2025-02-08 03:40:06,TV repair,12.713004886805775,85.55747201783393
R42284,2025-02-08 04:23:52,Fridge installation,36.14659779476751,79.78124709641263
R22976,2025-02-08 04:42:07,Fridge repair,27.2551711604465,71.99991507085987
R47748,2025-02-08 05:12:58,Fridge repair,23.820781861590604,87.36726502846395
R264,2025-02-08 05:32:53,TV repair,28.394196023264083,93.37838409442112
R31600,2025-02-08 05:53:36,TV repair,35.01847186761696,74.23620342772325
R42623,2025-02-08 06:14:00,TV installation,10.006072428543499,79.07240676678725
R21003,2025-02-08 06:51:29,Fridge installation,20.946560958180548,73.78762901798096
R927,2025-02-08 06:58:18,TV repair,16.765732599655117,82.24476577166327
R21753,2025-02-08 06:59:54,Fridge repair,32.070674716286916,70.12334958036084
R36682,2025-02-08 07:19:32,TV repair,33.78966672734403,96.70847920436424
R22202,2025-02-08 07:51:49,TV repair,36.192676780812704,85.74936478968296
R49620,2025-02-08 08:20:31,TV installation,15.432340145991244,69.14314157182366
R29268,2025-02-08 08:21:04,Fridge repair,29.31587501180098,76.71588095228651
R6853,2025-02-08 08:37:13,Fridge repair,22.145860922149982,73.37454052885016
R35999,2025-02-08 08:52:18,TV installation,22.889456251377368,91.66341827440776
R39323,2025-02-08 09:01:25,Fridge installation,28.190336563492806,82.40694025296514
R28489,2025-02-08 09:20:21,TV repair,31.41670408037422,70.16763578004773
R47986,2025-02-08 09:21:21,TV repair,18.404145207715434,92.51134217166705
R43223,2025-02-08 09:30:05,Fridge repair,14.81760811725675,80.06889859347102
R23830,2025-02-08 09:35:33,Fridge repair,16.991926218268002,82.96741937249004
R38923,2025-02-08 09:51:27,TV repair,24.58467588789216,73.94381643188042
R36233,2025-02-08 09:52:38,Fridge repair,30.959187704456614,91.05010322661376
R49941,2025-02-08 10:01:13,Fridge repair,10.459802761111069,88.01856815993328
R28201,2025-02-08 10:47:06,Fridge repair,36.056350057770345,90.89838318999541
R44252,2025-02-08 11:01:10,Fridge installation,33.49993295002267,73.11658162561051
R47001,2025-02-08 11:17:40,Fridge installation,15.928756359128595,89.97925296111416
R33680,2025-02-08 11:55:44,TV repair,31.57672069571165,80.14732595621614
R3936,2025-02-08 12:03:39,Fridge repair,9.1801797979309,89.96348281954312
R20909,2025-02-08 12:36:32,TV repair,36.43481434642547,81.07169176866094
R49157,2025-02-08 12:48:03,TV installation,26.412676133113308,89.57399648699462
R17751,2025-02-08 13:24:55,Fridge repair,11.121625210687334,95.92275579769144
R36412,2025-02-08 13:53:40,Fridge repair,26.772081745544572,72.71857156623685
R49122,2025-02-08 14:02:54,TV repair,24.287959784745766,95.63660010931926
R34445,2025-02-08 14:15:27,TV installation,10.237351774002507,92.31783790238933
R42373,2025-02-08 14:28:39,TV repair,22.498101351118603,84.95545982150254
R25807,2025-02-08 14:34:34,Fridge installation,27.172157585552863,83.58560382872352
R29046,2025-02-08 15:15:51,Fridge repair,34.109037819608616,84.19708159895939
R10488,2025-02-08 15:29:28,Fridge repair,13.182037554793101,87.83376795653145
R30701,2025-02-08 16:31:48,Fridge repair,15.51640005809686,70.83800925826131
R31448,2025-02-08 16:49:41,Fridge installation,27.248704250518752,78.21643062727334
R7482,2025-02-08 16:54:38,TV repair,24.276041316606708,88.55545261831327
R11789,2025-02-08 17:05:48,Fridge repair,22.231047947336705,86.29628363015618
R42001,2025-02-08 17:22:55,Fridge repair,34.926461122416896,78.29854728565937
R34635,2025-02-08 17:24:18,Fridge installation,23.349338990609134,92.59778195879802
R14606,2025-02-08 17:25:24,TV repair,12.036793473539245,91.1690456277379
R38900,2025-02-08 18:14:41,TV installation,36.930083468904854,77.37328081847535
R11398,2025-02-08 18:15:01,TV repair,18.064729407630324,69.89178197491468
R22690,2025-02-08 18:27:56,Fridge installation,21.124616149694347,90.98934818728227
R11422,2025-02-08 18:38:16,TV installation,8.0406134723126,80.06453152395439
R25565,2025-02-08 18:43:12,TV installation,30.288522591788215,83.56679412887341
R47708,2025-02-08 18:51:51,Fridge repair,14.420638827794756,80.01895282665099
R15556,2025-02-08 19:47:27,TV repair,18.464958607025714,91.23830751576618
R29365,2025-02-08 19:58:39,Fridge repair,27.22512754836676,93.7538649076489
R10689,2025-02-08 20:00:47,TV installation,26.923569829833063,81.01877661561045
R4387,2025-02-08 20:37:05,TV repair,26.944932107808725,89.11289339228306
R8080,2025-02-08 22:02:33,Fridge repair,8.983576114985391,80.37776396339524
R7794,2025-02-08 22:25:52,TV installation,14.16540241169591,94.4039145594159
R32789,2025-02-08 22:30:37,TV repair,17.256157272864087,92.99639262067704
R26954,2025-02-08 23:56:22,Fridge repair,16.935330857066326,76.99314189851142
R33099,2025-02-09 00:30:28,TV repair,16.462973907529275,88.59415466874265
R32868,2025-02-09 00:47:38,Fridge repair,22.610048937674257,94.55987042568186
R46984,2025-02-09 01:51:57,Fridge installation,20.485020547076743,88.14939323514943
R18319,2025-02-09 02:43:05,Fridge installation,19.42973879934904,73.93252221355854
R16142,2025-02-09 02:50:20,TV installation,9.143846230787915,76.69421308535927
R27163,2025-02-09 02:51:10,Fridge installation,28.8881811024438,69.14925819050424
R44433,2025-02-09 04:28:01,Fridge installation,36.383020009707735,87.91291849198407
R34098,2025-02-09 04:33:57,Fridge installation,31.259530748010082,89.48479771672427
R9368,2025-02-09 05:15:19,Fridge repair,13.574082074476875,83.36046553766002
R44907,2025-02-09 05:33:01,Fridge repair,14.977837980256611,84.63253778427668
R1619,2025-02-09 05:37:49,Fridge repair,27.02594625180012,84.05555296948339
R33304,2025-02-09 05:51:36,Fridge installation,13.537306468944657,72.29179355209041
R33932,2025-02-09 06:40:16,Fridge repair,19.157056491200517,81.54509367168984
R39292,2025-02-09 07:25:13,TV repair,11.588810817089158,87.46142392495904
R46180,2025-02-09 07:34:05,TV repair,21.451829570575697,92.78462351957346
R49450,2025-02-09 07:54:27,Fridge repair,28.703780815695357,89.67643669619767
R9623,2025-02-09 08:20:32,Fridge installation,36.57975085175035,68.7587161291791
R20461,2025-02-09 08:29:22,Fridge repair,29.602009271468965,86.23874447249734
R48518,2025-02-09 09:02:56,TV repair,15.738681633851737,73.04847235516375
R43921,2025-02-09 09:17:06,Fridge installation,30.306537035809015,72.55225209143805
R41383,2025-02-09 09:19:13,Fridge installation,11.246162150612406,91.38823443220672
R34417,2025-02-09 09:41:39,Fridge repair,17.570162957720783,81.12220772081336
R2513,2025-02-09 09:47:02,TV installation,10.814375224402362,72.02582273543527
R23332,2025-02-09 10:51:27,TV installation,29.950257123456925,88.44334437843179
R1406,2025-02-09 11:18:41,Fridge repair,10.032594096561228,83.77459981155579
R37321,2025-02-09 11:26:22,TV installation,16.58124194823022,92.64248465441797
R46918,2025-02-09 12:42:52,TV repair,22.33042138699784,71.69971274938169
R46391,2025-02-09 13:16:12,TV repair,19.874826891781048,91.31891307364143
R11478,2025-02-09 13:35:13,Fridge repair,14.385831838320708,82.08275318643626
R26165,2025-02-09 13:38:58,Fridge installation,8.738921920445819,82.18896121455865
R6131,2025-02-09 13:42:12,TV repair,28.16601166448512,74.87477256378668
R34227,2025-02-09 13:44:48,TV installation,11.550318058257323,72.33640466261677
R1564,2025-02-09 14:55:35,TV repair,31.841370794990254,88.2905289015905
R45474,2025-02-09 15:20:13,Fridge installation,18.224101200225462,83.81085483572795
R3198,2025-02-09 15:31:10,Fridge installation,11.586006794241978,96.23443741424639
R38255,2025-02-09 15:45:47,Fridge repair,12.905110539043173,95.31772747983416
R47028,2025-02-09 15:53:22,Fridge repair,18.303481506550145,71.70041741546375
R10420,2025-02-09 16:22:04,Fridge installation,35.21979404004567,76.89295240245022
R41733,2025-02-09 16:30:11,TV installation,17.390000460380634,83.45402389955234
R24476,2025-02-09 16:33:03,TV repair,35.944962690641844,80.9008321374755
R4716,2025-02-09 17:42:44,TV installation,13.590451909632861,69.52076436696326
R44102,2025-02-09 17:59:38,Fridge repair,19.27847968772088,90.2483370217675
R11260,2025-02-09 18:08:37,Fridge repair,10.253193653587164,78.2568138994978
R20162,2025-02-09 18:16:49,TV installation,25.743377134574743,84.97740029540903
R49567,2025-02-09 18:25:24,TV repair,14.29568159965337,91.75456169452613
R39944,2025-02-09 18:33:13,Fridge repair,32.65606444050454,94.15563266993041
R48096,2025-02-09 18:46:28,Fridge repair,11.820588473770616,68.92892771235047
R13399,2025-02-09 19:06:43,Fridge repair,18.146964472319837,85.14134418162334
R10388,2025-02-09 19:13:25,TV repair,28.960050966706955,84.34996915254125
R30406,2025-02-09 19:19:56,TV installation,22.448462903633,89.13525671066282
R19586,2025-02-09 19:57:13,Fridge installation,24.934742575089235,93.58716428797901
R22506,2025-02-09 20:02:30,Fridge installation,10.031551088471591,79.59302183767139
R34567,2025-02-09 20:07:55,TV repair,23.526468099143713,76.06043201596144
R30023,2025-02-09 20:27:24,TV installation,20.859387888660272,72.5581771954746
R26959,2025-02-09 21:25:12,Fridge repair,14.030598461542848,88.353053654422
R19879,2025-02-09 21:30:34,TV repair,17.195312372160785,76.31106045879663
R4863,2025-02-09 21:42:48,TV repair,32.62338580766556,93.04594147236621
R18275,2025-02-09 21:44:19,TV repair,14.499448358511653,69.02164971992825
R26115,2025-02-10 00:05:05,Fridge repair,8.969229152101443,70.7758669442547
R44606,2025-02-10 00:14:52,TV installation,9.279599172832004,87.43071632735253
R33024,2025-02-10 01:22:33,Fridge installation,11.86945713371572,77.6568462918927
R1977,2025-02-10 02:23:47,TV installation,32.058032065715146,69.51531344740212
R7586,2025-02-10 02:41:10,Fridge installation,15.2749599367103,78.07599563670503
R26070,2025-02-10 02:45:07,TV installation,22.219872814691556,79.38143154656865
R33766,2025-02-10 03:15:50,Fridge repair,9.898258843932606,80.7356953465685
R33394,2025-02-10 03:18:31,TV repair,36.76964337750175,94.73904891939847
R45733,2025-02-10 03:32:08,Fridge installation,28.706263272640214,72.26734494115975
R10899,2025-02-10 03:50:28,TV repair,10.818896648153796,68.11688177798167
R28374,2025-02-10 03:57:32,TV repair,9.604570583545533,85.271644696678
R36056,2025-02-10 04:08:22,Fridge installation,25.266732721371095,75.19715153368041
R7878,2025-02-10 04:54:08,TV repair,24.538542365276545,78.18674894265133
R46512,2025-02-10 04:55:00,Fridge repair,18.424682061873675,73.52610138226909
R16215,2025-02-10 05:22:10,TV repair,26.248553449453524,75.33815271279177
R21346,2025-02-10 05:37:40,Fridge installation,17.638675688681815,96.31515672015024
R31203,2025-02-10 05:43:04,Fridge repair,28.17580389999785,68.53244804113844
R41193,2025-02-10 06:22:46,TV installation,13.385420625947292,96.5618647718796
R49024,2025-02-10 06:27:37,Fridge installation,16.253161398308656,81.34742434502928
R41745,2025-02-10 06:41:52,TV repair,26.944485119237836,68.33125326746823
R4298,2025-02-10 06:46:26,Fridge installation,33.498655503671976,96.8734554551008
R639,2025-02-10 07:40:57,Fridge installation,16.505913521880917,70.59421860559448
R20603,2025-02-10 08:41:27,TV repair,25.409445323504496,84.70981438891144
R25429,2025-02-10 08:52:17,Fridge installation,24.92253141313904,89.82851556557965
R20534,2025-02-10 09:34:52,Fridge repair,22.586390545592607,81.18467936516811
R15274,2025-02-10 09:53:45,TV repair,22.6983868380703,87.52260959597876
R30717,2025-02-10 10:18:22,TV installation,31.22705699479664,72.72741280312717
